,COD_Munic,TX_PIB,TX_PER,PIB_21,PER_21
1103,2402709,1.677221048719657,1.469019960867446,140412.382,12557.0
1104,2402808,0.3171789621548793,0.1676709460110115,52507.145,9545.02
1105,2402907,-0.14547921329606806,-0.4063070768625443,48167.496,9794.12
1106,2403004,-1.0890378688936497,-1.07769005074822,123142.248,15454.6
1107,2403103,-0.5609368239354318,-1.041057384239119,804231.196,17863.07
1108,2403202,2.453022696029211,1.836633384316999,78556.629,11114.41
1109,2403251,0.9675598122414253,-1.7229905070398455,6845402.653,25121.67
1110,2403301,2.9693676508015354,2.2016575119048087,62293.012,10934.35
1111,2403400,0.4599046921864469,0.10124884831849701,81977.143,13518.66
1112,2403509,1.9229469125949195,1.946829732926203,97586.121,9326.78
1113,2403608,5.261663830836127,3.6715134561687512,570424.777,19480.39
1114,2403707,-3.8596411160108755,-4.2748021694980265,173826.601,28927.71
1115,2403756,2.7818001679224325,2.090899975886723,39069.884,12680.91
1116,2403806,2.2591199874287815,1.625863905921665,120493.295,12330.46
1117,2403905,-0.46099365624195365,-0.2143649248754098,32758.566,11695.31
1118,2404002,-0.22507577645580756,0.26968012965955523,44911.862,11186.02
1119,2404101,1.087399543378964,-1.6082781271159197,162617.206,56016.95
1120,2404200,5.2729865455444,3.612511091251569,546576.324,20240.57
1121,2404309,-4.933427178544115,-5.4521599275134776,386261.729,29451.9
1122,2404408,-7.832469831746108,-8.871726130278462,158310.371,15018.53
1123,2404507,20.721859910175066,18.336678851232097,2042144.138,125585.4
1124,2404606,0.49410760268358,-0.7861621766577009,140721.276,10027.88
1125,2404705,0.687627548970493,-0.4736681522212294,196500.561,12469.1
1126,2404804,1.8954474723127168,1.1154901954451346,34929.842,15428.38
1127,2404853,0.18683490794055846,-0.678001259210198,99444.915,13014.65
1128,2404903,2.143420795299722,1.5990891876597912,73782.289,12471.65
1129,2405009,0.5853953446185389,-0.9007225360183002,86390.35,9248.51
1130,2405108,3.9122294508624753,3.846753911813372,101430.691,14685.2
1131,2405207,3.4574406964734017,3.6748191700353927,84498.618,16162.7
1132,2405306,0.4484107821356331,-0.8301850032589875,84900.021,8189.45
1133,2405405,-0.025102848119407106,1.0121929595649115,51548.106,10445.41
1134,2405504,5.462972685359641,5.499833109360414,64391.922,24766.12
1135,2405603,0.4408643920696731,-0.5292575849343617,213315.962,14179.47
1136,2405702,1.3886865114047464,1.1895217855846185,207993.152,16777.7
1137,2405801,9.961861701858643,9.124713176562254,1269840.546,35911.78
1138,2405900,0.27470244567751045,0.106214957602907,27991.495,10550.88
1139,2406007,1.4924090596924178,1.3913714934426558,67414.721,11347.37
1140,2406106,4.915472891724093,4.601407781695338,315841.144,17226.13
1141,2406155,1.5423057325375966,0.6768240779146062,42148.159,10683.94
1142,2406205,1.702583736496882,0.8446137562993061,70838.76,10339.92
1143,2406304,2.088912366304796,1.309202162818679,81382.42,10674.5
1144,2406403,0.6401115556136205,0.44411726533515883,38241.505,13997.62
1145,2406502,6.619796883062756,5.473718175561492,269035.642,16941.79
1146,2406601,1.9492217383477006,1.0627313210303135,94312.746,11297.65
1147,2406700,2.7953560565530777,1.9468385745458394,165929.589,14542.47
1148,2406809,0.685913615599193,0.3969149505884062,51594.842,10821.07
1149,2406908,2.48965043180569,1.5046749509387392,51510.096,12709.13
1150,2407005,-0.6201759418979436,-1.1282241118858338,87826.93,8631.64
1151,2407104,-1.7204141150446994,-3.2940427320322763,1828152.018,22071.67
1152,2407203,-6.164680451764681,-7.13604110257236,1111123.072,34442.75
1153,2407252,3.3568937962462186,2.015870308458012,48004.092,11702.61
1154,2407302,0.3561232690147409,0.3015181480732876,82890.171,9956.78
1155,2407401,2.5031893682287643,1.9058467849535632,108195.37,12308.92
1156,2407500,1.9273653533939339,0.14577459042285357,134894.341,10609.91
1157,2407609,-1.291727754730665,-2.2633978154260603,55530.263,11903.59
1158,2407708,2.9162018988548755,3.129321282928166,130284.462,11667.96
1159,2407807,2.470802486162549,1.6318116264640081,271455.671,11959.45
1160,2407906,1.5041380028606832,2.3609411171772066,32366.902,15689.24
1161,2408003,-2.2874784211642574,-3.6997352283138274,8071762.201,26570.03
1162,2408102,-1.0702344308375467,-2.056164959409057,24186261.543,26972.28
1163,2408201,2.9696272571213655,1.4138903821441007,474721.755,16794.8
1164,2408300,1.18664982388631,0.6881734129905948,560501.055,14925.2
1165,2408409,0.6331468574339305,0.7882984564786977,47533.085,11234.48
1166,2408508,1.3620881574643418,1.1543865876306125,61704.35,12820.35
1167,2408607,1.2811128157883211,0.5296795432863821,43931.526,10221.39
1168,2408706,2.1923923124508193,2.5129969304546473,55257.54,14806.41
1169,2408805,12.960860499867904,12.169544207859884,606241.151,114234.25
1170,2408904,1.8334852345464503,1.297341305832389,368927.219,17071.27
1171,2408953,4.737978384387293,3.9671760737995445,185592.777,16932.1
1172,2409100,2.0842446890001423,0.20555800382123235,152324.318,11145.41
1173,2409209,2.3375894878927106,1.6882033551488485,46129.161,14813.47
1174,2409308,3.5415450658380863,2.8939513514586954,160913.667,12511.75
1175,2409332,2.9684543149811504,1.3597579262595472,78032.467,13716.38
1176,2409407,3.300522687507612,2.357499483235154,709333.066,23028.8
1177,2409506,20.414895223241835,21.405381503563518,293284.599,92723.55
1178,2409605,1.201427514866854,1.8264513931607107,36127.605,14934.93
1179,2409704,0.26583145471560377,1.0455553025286335,79995.93,12137.15
1180,2409803,2.156179579124773,1.6863690300244427,173618.894,11667.15
1181,2409902,1.8165715107456792,0.5766859925776302,757494.145,49152.82
1182,2410009,-0.7573664075334441,-1.8544106434968677,41829.436,10725.5
1183,2410108,0.8528951971233378,-0.18261684161200997,131861.538,8427.81
1184,2410207,0.3985726825555258,-0.34766407758534124,78934.223,9936.33
1185,2410256,-13.042198988401704,-15.547541115029,149472.868,22630.26
1186,2410306,1.946532121942035,0.15024001321637392,109307.646,10267.49
1187,2410405,5.972513456542511,4.586465401302414,169430.452,17244.83
1188,2410504,1.4650038684740907,0.6134485342528473,53271.221,10327.88
1189,2410603,2.9870991553201662,2.566890962268331,43451.387,13519.41
1190,2410702,1.7938175674509005,0.5120829491597423,37507.561,10281.68
1191,2410801,-0.1382524582287048,-0.20890460622569051,43513.571,10375.2
1192,2410900,4.715045483042923,3.250884461003023,192157.795,23123.68
1193,2411007,2.9217490828335135,2.8534902891533376,59193.545,13281.03
1194,2411056,3.554758685724735,2.4366732952883554,115024.12,27563.89
1195,2411106,4.936415131282507,4.976587285074075,126773.337,35372.02
1196,2411205,3.316144006515187,2.244667614691531,619042.217,15362.76
1197,2411403,-4.104127145534936,-2.823742739590407,147039.964,12452.57
1198,2411429,-1.2682424471599396,-1.8600250704955745,36354.375,13469.57
1199,2411502,2.83957094542181,1.9876533446341271,302536.801,12387.88
1200,2411601,24.466832086116945,25.407011336682572,549242.834,204407.46
1201,2411700,1.745193059574679,0.386148303580508,45623.718,10047.06
1202,2411809,1.0366039234877278,0.5162638153481003,63597.559,17636.59
1203,2411908,3.4269759101814126,2.5275809632038237,54448.081,12718.54
1204,2412005,-3.910375778805397,-5.54427997325464,1905023.474,18157.09
1205,2412104,2.4596168651307257,2.0176782001420532,84586.361,13596.91
1206,2412203,1.2624416239198633,0.2375677650723218,1040963.57,23357.8
1207,2412302,1.3397811462688092,0.9589124611251609,125092.539,9696.34
1208,2412401,2.978205627132952,2.039645885333158,83855.033,17856.69
1209,2412500,2.8910352754170754,2.21019513567442,319743.904,13440.83
1210,2412559,17.13116511769896,15.421112441805723,492640.407,47183.26
1211,2412609,1.2734644259369654,0.1995203308225002,231555.227,12966.47
1212,2412708,-2.0001534379712913,-1.475078765245602,55800.638,9475.4
1213,2412807,0.581782824477517,0.5107667259260817,88675.728,10836.58
1214,2412906,1.640194876587342,1.4795888610424746,111775.598,10114.52
1215,2413003,2.711224579911736,2.0704675623026914,76921.883,11877.99
1216,2413102,1.2860220639505593,0.5137791069581565,60476.251,9806.43
1217,2413201,2.940774873347701,1.6506120517421952,116486.995,25731.61
1218,2413300,1.7366088742656993,1.7562659484349874,57410.686,10003.6
1219,2413359,12.955389927135657,11.392546650675694,858723.708,70243.25
1220,2413409,2.7574220384717463,2.384491394226834,118875.615,14666.95
1221,2413508,0.35308697592899563,1.016516624352859,71898.669,11732.81
1222,2413557,1.118205469027167,0.5600248640370509,49787.327,10303.67
1223,2413607,-1.0080555321240081,10.191959933920947,63099.52,36201.68
1224,2413706,0.9902501985411594,0.005281030960208044,53784.391,9604.36
1225,2413805,1.3159917167816115,0.2586698865830295,32472.958,12460.84
1226,2413904,-2.317291262499382,-2.666840603616061,155199.296,12603.48
1227,2414001,2.7241665061941145,1.6505088149608826,201785.036,12605.26
1228,2414100,1.2451056642198088,0.3556171671159569,113587.909,10398.97
1229,2414159,7.351412020043963,6.375594007058716,107285.766,17631.19
1230,2414209,3.677192776122362,1.3733582693770452,415832.507,28299.48
1231,2414308,3.2551348921799947,2.7579518645727443,43618.321,17972.11
1232,2414407,5.8019220175879465,5.078804218161748,814844.691,24167.89
1233,2414456,1.377592645797382,1.8685369649862171,45830.859,14344.56
1234,2414506,1.9151350964112357,2.080687276148707,151207.349,14421.3
1235,2414605,-0.9306528232065125,-2.1924545623770832,214155.409,14337.24
1236,2414704,1.13506741714407,0.6430773012890523,56556.448,10229.06
1237,2414753,1.8052093767845334,0.8864755893113585,43203.075,10208.67
1238,2414803,1.997636521292162,0.403054113860446,133471.434,10436.42
1239,2414902,1.636287822622784,1.0325399186000006,23238.933,13425.15
1240,2415008,2.0066132042240947,0.9844946746299321,44404.067,13802.94
1241,2500106,1.0080587008471642,0.17150894251956594,92036.226,8870.96
1242,2500205,0.8130804140256853,0.6418262970939725,60096.471,10689.52
1243,2500304,0.12476220797006388,0.1380408122700294,300115.908,10573.42
1244,2500403,0.8663282033348874,0.27858667158189854,335056.335,15961.14
1245,2500502,1.2991201731486435,0.6246535811971821,138510.262,9468.2
1246,2500536,0.49910810200945455,0.013040189538282565,55096.991,9968.7
1247,2500577,-0.3338053890186099,-1.1536945614584404,28629.387,11062.36
1248,2500601,16.76753884123793,15.886940975149871,3399775.211,171143.98
1249,2500700,1.3564203680760611,1.3682514668598544,225531.023,12515.6
1250,2500734,2.875814174700025,2.151034431690546,29433.007,13000.44
1251,2500775,2.41870186391967,1.531353161918264,105225.692,12405.76
1252,2500809,0.5672868536273246,0.7392251378907477,185877.411,11026.72
1253,2500908,0.5587546988979342,-0.09748267034961344,112307.586,8250.02
1254,2501005,1.0563097682651068,0.260314072771034,204298.382,9912.59
1255,2501104,0.378411859006067,0.8608209585298732,257221.884,11435.64
1256,2501153,1.5515876432207865,0.2533313100584911,26095.48,12396.9
1257,2501203,0.8511402138703772,0.059360854931617135,62577.695,8871.24
1258,2501302,0.07798743796365581,0.06194166275667046,167984.982,8803.78
1259,2501351,1.520002747153526,0.2299741690988455,48497.518,11924.64
1260,2501401,1.5146259589525313,0.29179944793695234,107853.687,11727.05
1261,2501500,1.23431439389311,1.5462043770562595,278904.459,13143.47
1262,2501534,1.5217151102725535,-0.03297608660539075,49783.675,9891.45
1263,2501575,2.2625776655420315,2.113084267215509,90800.733,10889.99
1264,2501609,0.4467529577642959,-0.4241065242335196,150844.675,9665.19
1265,2501708,3.8728601672311127,3.123514604946842,84814.934,13915.49
1266,2501807,-1.1751472454597733,-0.9442382258355364,1366842.225,14016.16
1267,2501906,2.1638210409835157,1.8212847962670364,218066.949,12297.24
1268,2502003,1.7728428733484292,1.4977299044496684,78556.966,10679.3
1269,2502052,3.32460410860746,1.9840761765064552,40037.053,11211.72
1270,2502102,0.33866216728095644,1.1231757574088674,51614.974,9835.17
1271,2502151,-0.4118677907365531,-1.72257817921887,206386.779,28593.35
1272,2502201,2.6404806797731997,1.9613283866074582,32050.824,12384.4
1273,2502300,0.9155501719022074,1.0716252109832347,54512.891,11041.7
1274,2502409,-0.45659605193531516,-1.484702075008687,96548.89,7962.14
1275,2502508,1.6873572850018115,1.134636503041897,256636.471,14310.05
1276,2502607,0.2462780495787409,0.3256684335901039,60774.458,9976.11
1277,2502706,-0.4234939872345467,-0.756655796055361,69205.238,13030.55
1278,2502805,1.6131225084189404,0.8489494720365198,147154.424,10299.88
1279,2502904,-0.011484714914189453,-0.4180968012828523,64311.475,9926.14
1280,2503001,-3.6612911925472003,-4.387890217438417,467127.33,21157.09
1281,2503100,4.7637580117275755,3.6377271910951023,116487.315,20400.58
1282,2503209,-0.35236813467489636,-1.995153837903274,3152546.126,45182.89
1283,2503308,0.2378041322400437,-0.5000154300177195,124811.017,12042.75
1284,2503407,0.9520908966208663,0.581548395461684,39105.747,10546.32
1285,2503506,0.5232327860036967,0.30265771292227184,154035.598,8971.73
1286,2503555,1.336656501975414,0.8057124232231261,67103.475,9287.68
1287,2503605,-1.6454302071787552,-1.609329135611176,65660.656,9142.39
1288,2503704,0.6515480252935246,0.035761015233892746,1231739.659,19683.9
1289,2503753,1.082367304134113,0.5487910052880796,42008.531,13058.29
1290,2503803,1.236931667656388,0.560882999096235,74706.15,12293.26
1291,2503902,1.8223503267230379,1.360220151085123,71641.765,11845.53
1292,2504009,0.03606151956153658,-0.6038253620713585,10373107.305,25066.11
1293,2504033,2.1672394285496113,0.5651161226693069,75638.486,11264.11
1294,2504074,0.655919714571046,-0.0256923241690854,42197.481,10032.69
1295,2504108,1.0524439619645387,-0.1217791636243526,30950.209,11403.91
1296,2504157,0.3780149628446694,-0.20740785580632415,70017.617,9298.49
1297,2504207,0.8338987642979134,0.5894059507918825,52898.763,10712.59
1298,2504306,2.9294144958328494,2.3048382463557338,505606.684,16405.68
1299,2504355,-2.0723468927456468,-2.749966098541706,61665.133,12589.86
1300,2504405,1.2549055011821575,0.922859128680964,209009.706,10983.17
1301,2504504,1.9942283482012602,1.9090471360053818,90373.017,13565.45
1302,2504603,3.6934009675257173,2.200826681840229,1286990.455,50786.89
1303,2504702,0.44694265814215206,0.24795224164374519,61704.484,12890.01
1304,2504801,3.094487286392522,2.9096643395490505,249600.863,16167.95
1305,2504850,1.0430100192358127,0.19103264674069642,24016.783,12328.94
1306,2504900,0.510859125169083,-0.27410541263054866,191194.206,10863.92
1307,2505006,0.5100144135852913,-0.8691026527526069,76814.196,9765.34
1308,2505105,1.0966884580473901,0.9198718768957614,220439.46,10842.53
1309,2505204,1.2713685037235467,1.4332379037053533,66741.611,9890.58
1310,2505238,0.26042560041337204,0.020209877460986014,74110.451,11652.59
1311,2505279,0.04602438130609787,0.03313157946084888,55525.901,10659.61
1312,2505303,0.6805601339195555,0.6532917252480064,26783.162,10679.09
1313,2505352,1.324704297192203,0.4423743284507342,50276.495,9294.97
1314,2505402,-0.20439304348189857,-0.5887141164226395,72714.766,8727.17
1315,2505501,1.4445935585312208,0.6200340996284526,39389.717,10231.1
1316,2505600,-0.3569022428657864,-0.22684791846692143,59344.718,9121.54
1317,2505709,-0.08698714121327389,0.011247053843010946,93830.214,9043.88
1318,2505808,-0.01116254751404866,0.141107760467174,45025.16,12615.62
1319,2505907,0.7185176998620424,0.09286496042242298,41639.403,11709.62
1320,2506004,0.2245048589521681,-0.40935976563931664,507255.861,15193.67
1321,2506103,-0.42061004110787725,-0.25819869792618744,105312.051,9419.68
1322,2506202,0.48447288812999423,0.30104988428094615,30263.993,10125.12
1323,2506251,0.5483889050167556,0.6288817532927982,76210.522,9190.85
1324,2506301,3.043275610422347,2.404741203702243,1790167.562,30143.08
1325,2506400,0.08843399343678726,-0.08808817846058803,150969.872,10688.13
1326,2506509,0.35952475207429724,-0.4972397025969688,38324.156,11022.19
1327,2506608,0.904446148862853,1.1128429144479424,57772.49,9830.27
1328,2506707,0.29913495838376214,-0.11500010771027247,98313.704,8277.65
1329,2506806,1.0412010354745926,0.9505531875111883,194960.748,10721.55
1330,2506905,1.7491625637687136,1.77395071947416,335812.273,13783.7
1331,2507002,1.264293585693399,0.606111726352554,341234.782,13671.27
1332,2507101,0.802882389006454,-0.17966860734119905,206432.674,10877.47
1333,2507200,2.9743836144674294,2.2346032346916567,155216.278,14022.61
1334,2507309,1.0617906423599333,0.7195249157163186,165129.833,11414.24
1335,2507408,-0.04526061147483995,-0.30738847767393107,76303.424,9844.33
1336,2507507,-0.31691810231334605,-1.491854243894114,22244284.131,26936.78
1337,2507606,1.4367758657419794,0.7904988427776316,73120.509,9124.1
1338,2507705,2.31408145461216,1.4768055064890429,210328.809,11417.26
1339,2507804,2.3127909378691527,1.5431443142029877,96602.326,13346.55
1340,2507903,0.23678378240108988,-0.27321807919024055,117362.743,10836.82
1341,2508000,0.33899582462423306,0.3164027823619353,87265.564,8876.57
1342,2508109,1.6340461815484875,1.6934963481067766,51231.778,11041.33
1343,2508208,1.1072160062751912,0.6392463314248142,83536.719,10773.37
1344,2508307,0.6616195471117581,0.029860620799582183,309762.976,11171.49
1345,2508406,-0.10750409192020194,0.32664082295258967,29494.943,10932.15
1346,2508505,1.1793879202563085,1.0399796451203036,70043.144,9629.25
1347,2508554,2.9581278245325695,1.9673440807779219,48650.649,11041.91
1348,2508604,1.9796953980706133,0.8339019654343915,223066.283,16716.6
1349,2508703,0.4867429869715556,0.5362416205139997,38603.904,9680.02
1350,2508802,3.2685322508178407,3.0059607760368867,79658.812,13865.76
1351,2508901,1.782455210419065,1.1369896738529617,805007.145,17737.3
1352,2509008,1.3075880182639554,1.1149331569860255,101427.657,9230.77
1353,2509057,0.7990776318013038,-0.4360057858289079,95669.867,10938.7
1354,2509107,1.786620093506408,1.475490905873933,241807.475,11043.96
1355,2509156,4.0411873658445785,3.317887373582784,81943.502,12250.49
1356,2509206,0.8613638573306825,0.07826356554382352,130381.182,9262.0
1357,2509305,-1.087117859634934,-2.4546412637214745,240531.445,27832.84
1358,2509339,-2.3078190772958918,-2.7362276777412875,54035.494,11933.63
1359,2509370,2.054847416104588,1.2878170219874863,31800.565,10801.82
1360,2509396,0.7979948571910145,-0.26172489095490636,61810.578,9239.25
1361,2509404,2.699396429091916,2.2715653140810366,164371.519,12416.64
1362,2509503,2.2703565006187363,0.9291151290556465,55244.518,9515.07
1363,2509602,0.6625102421748796,-0.026893407156469706,48074.102,9877.56
1364,2509701,5.11058209489984,4.334539314655222,635379.842,18888.75
1365,2509800,0.4474096669768668,-0.014096633109772494,98149.692,9852.41
1366,2509909,0.5067235601133646,0.5378749366095947,95464.758,9136.26
1367,2510006,-0.1181010371705482,-0.12590805165816343,65965.104,9072.36
1368,2510105,-0.05542759627679139,-0.1405244442692355,99605.669,9384.37
1369,2510204,0.6425912890462238,0.8861084609061876,57801.878,9810.23
1370,2510303,0.9501472788628618,-0.28160172830687946,48983.396,9775.17
1371,2510402,0.02603327797471855,0.709110720830014,61850.668,9665.68
1372,2510501,1.8009731198405543,0.9524981723810666,43584.748,10926.23
1373,2510600,0.9226899465395177,0.5421739907836343,38279.24,12542.35
1374,2510659,0.7327960507058529,-1.5039046939048284,21495.18,12304.05
1375,2510709,-0.079482861611746,-0.9179907286256173,28859.81,11765.11
1376,2510808,1.7948549676182313,1.1004174494921803,1993586.153,18329.13
1377,2510907,2.5031315828957568,2.0294126846321037,157013.702,12651.17
1378,2511004,0.07057442610777787,-0.1359349294571266,37462.93,9853.48
1379,2511103,-1.2334603684249656,-1.7106192030652334,80074.509,10067.2
1380,2511202,-1.768419149867495,-2.234400314710144,556476.253,19452.45
1381,2511301,1.3147200538192516,0.918623622817083,206302.417,12776.52
1382,2511400,1.244636556474077,0.9842196359520383,213192.092,11378.13
1383,2511509,1.88761954035771,1.2323636835566643,121700.423,10111.37
1384,2511608,1.6049781941758268,2.1837219908310503,95436.018,14641.92
1385,2511707,0.39776472364677073,0.7741907183078989,51216.069,10373.93
1386,2511806,0.5581777321976067,0.3162728458079078,95103.26,8980.48
1387,2511905,8.484449772728087,7.2920028582655725,430316.393,22092.43
1388,2512002,0.9948984699875041,0.08766078957724854,284640.06,15101.87
1389,2512036,1.6846832048160676,1.360494997576145,40230.198,10376.63
1390,2512077,0.4378248403267615,-0.39404328884033446,46792.202,10717.41
1391,2512101,1.2087267565384252,1.0032409980411328,465067.624,14177.59
1392,2512200,2.4570499505159713,1.5440750888120303,64687.726,15167.11
1393,2512309,2.5381932287273257,1.5630174590179402,266344.991,11215.0
1394,2512408,1.0415608158095835,0.45038742651606345,137836.786,9987.45
1395,2512507,1.7334979483496715,0.9938209166756695,605758.835,13646.91
1396,2512606,2.3961764631675484,0.9155462983612972,26745.509,13312.85
1397,2512705,-0.0834326433728716,-1.2118845195708217,181359.946,9080.26
1398,2512721,-0.21095622082979992,-0.7695341213375062,57185.972,9315.19
1399,2512747,1.097263790715397,0.11856617401091452,36492.134,9997.84
1400,2512754,1.4285996169832949,0.8204865362836156,50101.002,10982.25
1401,2512762,2.443497174401271,1.6096649525701168,56186.6,12291.97
1402,2512788,2.688741236485448,1.3757610194369996,30562.114,15288.7
1403,2512804,2.0882102167506247,1.8258404881398738,92585.082,10822.34
1404,2512903,-0.01976414525111103,-0.4878566816210905,321971.355,13272.79
1405,2513000,0.8168726471288745,-0.27934323417928564,33443.703,8413.51
1406,2513109,3.1099280517893515,2.985052137485983,128635.607,10610.87
1407,2513158,0.32740798521570524,0.46196387332282374,65649.353,10059.66
1408,2513208,-0.607431510665446,-0.7709250934252843,62113.753,9441.21
1409,2513307,1.223968214219412,0.620931197381025,62162.223,10620.57
1410,2513356,0.8951181101634564,0.7488374800859565,36755.8,10235.53
1411,2513406,5.296051159255755,4.845021191912013,372292.265,24065.43
1412,2513505,-0.36550120753525706,0.010703339094575437,51045.997,10012.95
1413,2513604,-0.5981659824399299,-0.21584646972016563,67142.255,9671.89
1414,2513653,2.2262458305460253,2.1366512630889067,33004.268,12501.62
1415,2513703,-0.17853437485959578,-1.4424310824947328,2616825.49,18949.73
1416,2513802,0.5661928522063708,0.6077467508494749,57190.951,12569.44
1417,2513851,-0.05946112815806148,0.35832233675199276,29350.314,11758.94
1418,2513901,3.3177044158053004,2.2933754629809346,567017.399,16364.14
1419,2513927,2.256063499793093,1.308079163763931,55030.251,11957.9
1420,2513943,1.3019766616655604,0.5002924579983081,28699.162,10850.34
1421,2513968,1.7451919262745141,0.9557641122552307,36166.948,11595.69
1422,2513984,1.1217649590428203,1.066336622322156,39118.053,11583.67
1423,2514008,0.14601102180092362,0.5005809878916412,55295.076,13260.21
1424,2514107,0.6918351657737742,0.6507959478571024,40920.275,9283.18
1425,2514206,-0.22274687700645224,-0.3031619670851693,71953.701,9440.27
1426,2514305,0.7727192344440359,0.20330001371395845,55613.637,8697.78
1427,2514404,-0.09880527967728314,0.11878019737200374,54850.4,11844.18
1428,2514453,4.046015764143357,3.2247508240152047,86594.663,14343.99
1429,2514503,0.5060035585280898,-0.0968532720181714,230383.352,11289.98
1430,2514552,-0.4073645108750745,0.24907946113862378,34031.21,8730.43
1431,2514602,1.6278346023957113,0.6238656758741967,32366.109,8943.38
1432,2514651,2.6285414348220124,1.9271272513795124,29091.416,15975.52
1433,2514701,10.966354505640991,10.642209981829776,125141.541,30132.81
1434,2514800,1.0723284039230174,1.825919207604626,36927.255,10237.66
1435,2514909,-0.5928442682405388,-0.535403849745425,82237.828,10705.26
1436,2515005,2.0426310443633247,1.0715808986292097,82625.82,11090.71
1437,2515104,0.8762194386365885,0.290823306688226,105790.91,8970.65
1438,2515203,2.1729965347188793,1.3867134095865485,40405.298,11433.3
1439,2515302,0.4612328524195686,-0.03787345518325713,675778.313,12756.07
1440,2515401,0.9486509919629293,0.41899213951701597,89888.437,8232.3
1441,2515500,0.4228982435746931,-0.14215724852267853,147661.657,10694.7
1442,2515609,1.0000866344318737,1.2276884305310765,37034.047,11892.76
1443,2515708,-5.297050731245168,-5.114330888607332,33183.293,11360.25
1444,2515807,-0.07790708842273508,-0.034207516410478256,71218.258,10172.58
1445,2515906,-2.7073125476132387,-2.4382074110734897,67689.935,11212.51
1446,2515930,0.8048469714573347,-0.6024937588620882,54676.315,10612.64
1447,2515971,2.6216774310626634,2.0546473147870836,112658.778,14360.58
1448,2516003,2.3404827972729136,2.4723151596111324,353078.442,13553.35
1449,2516102,0.5504973635969357,-0.36054612604208836,203479.634,13377.14
1450,2516151,1.339998022224087,0.1360162633378903,38718.862,10663.42
1451,2516201,1.0164168610547586,0.4574485799832717,1318528.629,18836.93
1452,2516300,1.6902730206830086,1.1260794355347437,200876.661,11749.92
1453,2516409,0.4652592950961376,-0.17739586494766035,91695.546,8317.81
1454,2516508,-0.46200797173864827,-0.7758117454728541,139192.251,8977.25
1455,2516607,0.8665572347661965,0.4279899951620314,139899.911,9458.45
1456,2516706,0.43106279202114184,-0.2878929475123415,169084.804,11027.51
1457,2516755,-0.5641566008346754,-1.4351003153476816,34478.107,11111.22
1458,2516805,0.03586294671186763,-0.21639108428087583,87467.916,9233.39
1459,2516904,1.0232947186408992,0.5586605143882872,192520.429,12537.15
1460,2517001,-0.11701205883630217,-0.6246020466258995,91142.064,9193.27
1461,2517100,0.38871441702301723,-0.8233741566426644,37561.245,13087.54
1462,2517209,1.2626204162120902,0.6572344007123365,52688.691,9766.21
1463,2517407,2.819043644847646,2.019123445827592,26960.577,11882.14
1464,2600054,-0.13265876346193473,-0.7226963686902288,1724257.659,17123.06
1465,2600104,1.645649958309281,1.025471928644367,541816.47,14430.74
1466,2600203,2.546570657330449,1.3885476443584732,209814.557,10500.7
1467,2600302,3.13925715136143,2.16647386690953,352858.433,13980.13
1468,2600401,-2.393271829672572,-3.505552924185096,259866.491,6950.9
1469,2600500,1.0739648997209583,0.2519636119895641,401110.734,9132.13
1470,2600609,-0.18434258217448485,-0.8790839363013725,144944.925,9794.9
1471,2600708,-0.36084739841997227,-0.6087742825395925,413314.494,10761.16
1472,2600807,2.2563496618111243,1.9893778147319519,222588.795,9679.46
1473,2600906,1.1992318048190231,0.7953560353206213,294407.127,12850.59
1474,2601003,3.649823559232912,2.720039467035773,142259.856,12588.25
1475,2601052,1.733613678594098,0.4403891431023932,161884.451,7732.35
1476,2601102,2.1664560216710593,1.2395008915683736,1272091.772,14912.98
1477,2601201,1.7595683028683085,0.983438345714005,1215382.889,16141.61
1478,2601300,3.0403458049218903,1.785002473422348,146942.971,10042.58
1479,2601409,0.46174985276311586,-0.010739652057434323,503988.293,11757.3
1480,2601508,-0.2889819574454833,-0.9266587273319082,99499.448,8176.47
1481,2601607,5.918700127270343,5.693688378960332,366293.143,17669.71
1482,2601706,4.044438278137363,3.4896323002859777,2765036.424,35942.24
1483,2601805,1.0945358289453533,0.4976837643617893,105307.489,8220.08
1484,2601904,0.9028499001319745,0.5464112957543121,962826.016,15794.39
1485,2602001,0.8284047191673194,-0.021648010431407627,317010.407,8211.64
1486,2602100,1.3966638060428416,0.7240027372488356,643150.606,13132.22
1487,2602209,0.7389295470769608,0.2540946096445229,366987.87,9165.99
1488,2602308,1.3594199928316675,1.2285138815639085,539340.172,14155.54
1489,2602407,5.918799224880994,5.771314473830458,183678.548,20451.9
1490,2602506,2.004383187700831,1.7708742733368976,83878.511,11200.23
1491,2602605,2.598447248383995,1.3779465563530824,461357.176,8924.43
1492,2602704,0.6756117009389662,0.1841337995202641,133151.668,10068.94
1493,2602803,0.6837778900674718,-0.5203022284453684,549014.687,9235.21
1494,2602902,2.0587602880480227,0.8780612790284026,13706388.877,65022.05
1495,2603009,-0.5905439105869048,-1.6707297579490576,440863.485,12676.5
1496,2603108,1.0982411953229798,0.26896052709146634,254368.817,12337.22
1497,2603207,8.724978974407922,7.908922860944523,423726.62,14578.59
1498,2603306,0.7522950103777071,0.8552130864380336,115298.866,10497.94
1499,2603405,0.015164731545064258,-0.14647111845099148,50299.999,8756.96
1500,2603454,3.0700335445935867,2.1447588501580848,2229679.55,13940.29
1501,2603504,-0.1685651428510404,-1.1397505074672631,181160.709,9518.74
